"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
4320,Klikowa,RatherSafe,3396c6e1-fe81-40e6-95b2-31f5727516e7,PATROLLING,CALCULATING_PATH,0
4320,Grabówka,RatherSafe,edacdccb-647e-4f3c-960e-e31fa6dae7ed,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4331,Klikowa,RatherSafe,3396c6e1-fe81-40e6-95b2-31f5727516e7,CALCULATING_PATH,PATROLLING,0
4352,Gumniska-Zab³ocie,Safe,fa3572bd-624c-4868-96df-1b872ef7322f,PATROLLING,TRANSFER_TO_INTERVENTION,0
4353,Gumniska-Zab³ocie,Safe,fa3572bd-624c-4868-96df-1b872ef7322f,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
4353,Moœcice,RatherSafe,bf045cb1-7138-478e-bf02-41ddf7c8253f,PATROLLING,CALCULATING_PATH,0
4354,Krzy¿,RatherSafe,1c006437-9208-4e42-8280-2aecce4e8a39,INTERVENTION,PATROLLING,0
4365,Klikowa,RatherSafe,3119dc19-89f3-497d-b4ba-4254db8ab552,INTERVENTION,PATROLLING,0
4365,Moœcice,RatherSafe,bf045cb1-7138-478e-bf02-41ddf7c8253f,CALCULATING_PATH,PATROLLING,0
4366,Gumniska-Zab³ocie,Safe,fa3572bd-624c-4868-96df-1b872ef7322f,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
4367,Krzy¿,RatherSafe,1c006437-9208-4e42-8280-2aecce4e8a39,CALCULATING_PATH,PATROLLING,0
4378,Krzy¿,RatherSafe,93632a4c-ebf4-493a-9e83-705ef01a6e1a,PATROLLING,CALCULATING_PATH,0
4379,Klikowa,RatherSafe,3119dc19-89f3-497d-b4ba-4254db8ab552,CALCULATING_PATH,PATROLLING,0
4379,Piaskówka,RatherSafe,9bfb8e93-a3a5-4d0d-bd2f-7d40b6d7be35,PATROLLING,CALCULATING_PATH,0
4380,Grabówka,RatherSafe,edacdccb-647e-4f3c-960e-e31fa6dae7ed,TRANSFER_TO_FIRING,FIRING,0
