"simulationTime[s]","firingID","districtName","districtSafetyLevel","revokedPatrols","isNight"
4707,c9bc8f4c-e9b3-4673-a1dc-e1229824cdbe,Jasna,RatherSafe,3,0
4891,0e58596c-7d2f-4c66-949e-6455be62ea80,Krakowska,RatherSafe,1,0
