"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
1086,Krakowska,RatherSafe,76cc6964-facf-41a3-8a8c-6333218ebde6,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1097,Krakowska,RatherSafe,76cc6964-facf-41a3-8a8c-6333218ebde6,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1138,Moœcice,RatherSafe,3d423241-3201-43ac-91d9-9d858ea98f46,PATROLLING,TRANSFER_TO_INTERVENTION,0
1138,Moœcice,RatherSafe,3d423241-3201-43ac-91d9-9d858ea98f46,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1138,Rzêdzin,Safe,387ac5e5-3058-4caf-baf4-2f97c42ce070,PATROLLING,CALCULATING_PATH,0
1138,Krakowska,RatherSafe,76cc6964-facf-41a3-8a8c-6333218ebde6,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1149,Moœcice,RatherSafe,f2b7d762-72a4-444a-aeaa-e18bde2ea5c1,PATROLLING,CALCULATING_PATH,0
1150,Gumniska-Zab³ocie,RatherSafe,9eabec3d-1ddb-4c81-8458-adf69165e647,PATROLLING,CALCULATING_PATH,0
1150,Krzy¿,NotSafe,d3f3f37f-c0ac-4840-b1af-6668e3c59e3d,PATROLLING,CALCULATING_PATH,0
1165,Rzêdzin,Safe,387ac5e5-3058-4caf-baf4-2f97c42ce070,CALCULATING_PATH,PATROLLING,0
1166,Moœcice,RatherSafe,f2b7d762-72a4-444a-aeaa-e18bde2ea5c1,CALCULATING_PATH,PATROLLING,0
1174,Gumniska-Zab³ocie,RatherSafe,9eabec3d-1ddb-4c81-8458-adf69165e647,CALCULATING_PATH,PATROLLING,0
1191,Krzy¿,NotSafe,d3f3f37f-c0ac-4840-b1af-6668e3c59e3d,CALCULATING_PATH,PATROLLING,0
1191,Moœcice,RatherSafe,3d423241-3201-43ac-91d9-9d858ea98f46,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1204,Chyszów,RatherSafe,41488dc4-32dd-442b-92a6-ccc4613c85dc,PATROLLING,CALCULATING_PATH,0
1205,Jasna,RatherSafe,fa1a07ac-8ccc-435d-9baa-99dcd5bb6867,PATROLLING,CALCULATING_PATH,0
1205,Rzêdzin,Safe,ed2e5a33-e543-46a5-aa50-14c2ad3ffaa1,PATROLLING,CALCULATING_PATH,0
1216,Chyszów,RatherSafe,3919edbe-d3d8-489d-b39f-0ebe1dd25221,PATROLLING,CALCULATING_PATH,0
1217,Chyszów,RatherSafe,41488dc4-32dd-442b-92a6-ccc4613c85dc,CALCULATING_PATH,PATROLLING,0
1220,Jasna,RatherSafe,fa1a07ac-8ccc-435d-9baa-99dcd5bb6867,CALCULATING_PATH,PATROLLING,0
1220,Rzêdzin,Safe,ed2e5a33-e543-46a5-aa50-14c2ad3ffaa1,CALCULATING_PATH,PATROLLING,0
1233,Chyszów,RatherSafe,3919edbe-d3d8-489d-b39f-0ebe1dd25221,CALCULATING_PATH,PATROLLING,0
1248,Gumniska-Zab³ocie,RatherSafe,f4220692-1c5a-4ca8-9531-8f44400157e9,PATROLLING,TRANSFER_TO_INTERVENTION,0
1249,Gumniska-Zab³ocie,RatherSafe,f4220692-1c5a-4ca8-9531-8f44400157e9,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1250,Krzy¿,NotSafe,ea1ed3a8-1352-4a5a-83f4-f93c66da5012,PATROLLING,CALCULATING_PATH,0
1250,Moœcice,RatherSafe,3d423241-3201-43ac-91d9-9d858ea98f46,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1269,Gumniska-Zab³ocie,RatherSafe,f4220692-1c5a-4ca8-9531-8f44400157e9,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1269,Jasna,RatherSafe,0908f2a1-ef55-4789-9e69-23116ff4a0d8,PATROLLING,CALCULATING_PATH,0
1280,Krzy¿,NotSafe,ea1ed3a8-1352-4a5a-83f4-f93c66da5012,CALCULATING_PATH,PATROLLING,0
1281,Krzy¿,NotSafe,1f2e9115-7340-4db3-96b0-0cb0e4c43d22,PATROLLING,CALCULATING_PATH,0
1281,Jasna,RatherSafe,0908f2a1-ef55-4789-9e69-23116ff4a0d8,CALCULATING_PATH,PATROLLING,0
1301,Krzy¿,NotSafe,1f2e9115-7340-4db3-96b0-0cb0e4c43d22,CALCULATING_PATH,PATROLLING,0
1327,Rzêdzin,Safe,31c65021-34aa-46c9-baf5-d7038b17c110,PATROLLING,CALCULATING_PATH,0
1327,Krzy¿,NotSafe,93d54f18-dfb3-4e0c-ade6-112e8f143b30,PATROLLING,CALCULATING_PATH,0
1338,Strusina,RatherSafe,5179091e-caa1-4468-99bb-f1e06f2d3b06,PATROLLING,TRANSFER_TO_INTERVENTION,0
1339,Strusina,RatherSafe,5179091e-caa1-4468-99bb-f1e06f2d3b06,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1339,Gumniska-Zab³ocie,RatherSafe,f4220692-1c5a-4ca8-9531-8f44400157e9,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1340,Jasna,RatherSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,PATROLLING,CALCULATING_PATH,0
1340,Krzy¿,NotSafe,6ee5c357-9588-4493-89a4-337068bbaee8,PATROLLING,CALCULATING_PATH,0
1340,Strusina,RatherSafe,354535a8-fe1d-40d3-8730-a8ed1404386c,PATROLLING,CALCULATING_PATH,0
1341,Krzy¿,NotSafe,dac8de60-67e3-4e05-93e5-8a2c4be3939f,PATROLLING,CALCULATING_PATH,0
1360,Rzêdzin,Safe,31c65021-34aa-46c9-baf5-d7038b17c110,CALCULATING_PATH,PATROLLING,0
1360,Jasna,RatherSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,CALCULATING_PATH,PATROLLING,0
1361,Krzy¿,NotSafe,6ee5c357-9588-4493-89a4-337068bbaee8,CALCULATING_PATH,PATROLLING,0
1361,Strusina,RatherSafe,5179091e-caa1-4468-99bb-f1e06f2d3b06,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1361,Strusina,RatherSafe,354535a8-fe1d-40d3-8730-a8ed1404386c,CALCULATING_PATH,PATROLLING,0
1362,Krzy¿,NotSafe,93d54f18-dfb3-4e0c-ade6-112e8f143b30,CALCULATING_PATH,PATROLLING,0
1362,Krzy¿,NotSafe,dac8de60-67e3-4e05-93e5-8a2c4be3939f,CALCULATING_PATH,PATROLLING,0
1426,Gumniska-Zab³ocie,RatherSafe,f6d2bb45-3dc0-42f3-a752-f80ca2b75f4e,PATROLLING,CALCULATING_PATH,0
1427,Krzy¿,NotSafe,d3f3f37f-c0ac-4840-b1af-6668e3c59e3d,PATROLLING,CALCULATING_PATH,0
1437,Krakowska,RatherSafe,5179091e-caa1-4468-99bb-f1e06f2d3b06,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1437,Gumniska-Zab³ocie,RatherSafe,f6d2bb45-3dc0-42f3-a752-f80ca2b75f4e,CALCULATING_PATH,PATROLLING,0
1438,Krakowska,RatherSafe,5920686d-8cc5-4da4-9672-060491949f0d,PATROLLING,CALCULATING_PATH,0
1455,Krzy¿,NotSafe,d3f3f37f-c0ac-4840-b1af-6668e3c59e3d,CALCULATING_PATH,PATROLLING,0
1455,Krakowska,RatherSafe,5920686d-8cc5-4da4-9672-060491949f0d,CALCULATING_PATH,PATROLLING,0
1474,Starówka,RatherSafe,290fdaf5-4979-4299-bce9-775dd8896ff2,PATROLLING,CALCULATING_PATH,0
1488,Starówka,RatherSafe,290fdaf5-4979-4299-bce9-775dd8896ff2,CALCULATING_PATH,PATROLLING,0
1500,Gumniska-Zab³ocie,RatherSafe,0908f2a1-ef55-4789-9e69-23116ff4a0d8,PATROLLING,CALCULATING_PATH,0
1500,,,9926d94c-50c1-4f4e-a6ea-715beba68d9c,PATROLLING,CALCULATING_PATH,0
1529,Gumniska-Zab³ocie,RatherSafe,ed2e5a33-e543-46a5-aa50-14c2ad3ffaa1,PATROLLING,CALCULATING_PATH,0
1540,Strusina,RatherSafe,9eabec3d-1ddb-4c81-8458-adf69165e647,PATROLLING,CALCULATING_PATH,0
1542,Gumniska-Zab³ocie,RatherSafe,0908f2a1-ef55-4789-9e69-23116ff4a0d8,CALCULATING_PATH,PATROLLING,0
1542,,,9926d94c-50c1-4f4e-a6ea-715beba68d9c,CALCULATING_PATH,PATROLLING,0
1553,Chyszów,RatherSafe,fa1a07ac-8ccc-435d-9baa-99dcd5bb6867,PATROLLING,CALCULATING_PATH,0
1554,Gumniska-Zab³ocie,RatherSafe,ed2e5a33-e543-46a5-aa50-14c2ad3ffaa1,CALCULATING_PATH,PATROLLING,0
1572,Chyszów,RatherSafe,fa1a07ac-8ccc-435d-9baa-99dcd5bb6867,CALCULATING_PATH,PATROLLING,0
1572,Gumniska-Zab³ocie,RatherSafe,60bf129c-450c-4da3-9bbe-69ce3e95bea0,PATROLLING,CALCULATING_PATH,0
1594,Strusina,RatherSafe,9eabec3d-1ddb-4c81-8458-adf69165e647,CALCULATING_PATH,PATROLLING,0
