"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
21080,Treptow-Köpenick,RatherSafe,651f6aa1-cc83-435e-ba0d-223e0dc848d5,PATROLLING,CALCULATING_PATH,0
21106,Mitte,Safe,81c54f4e-22a1-4931-bb56-8e7bdb4c0b62,INTERVENTION,PATROLLING,0
21135,Charlottenburg-Wilmersdorf,NotSafe,760de6da-4861-4271-8e06-ced8d76f14a0,CALCULATING_PATH,PATROLLING,0
21161,Charlottenburg-Wilmersdorf,NotSafe,760de6da-4861-4271-8e06-ced8d76f14a0,PATROLLING,TRANSFER_TO_FIRING,0
21161,Charlottenburg-Wilmersdorf,NotSafe,760de6da-4861-4271-8e06-ced8d76f14a0,TRANSFER_TO_FIRING,CALCULATING_PATH,0
21163,Charlottenburg-Wilmersdorf,NotSafe,0b1cb2dc-c714-4e8c-b3ff-cd103abdd837,INTERVENTION,FIRING,0
21163,Treptow-Köpenick,RatherSafe,0051fd42-9c5a-4beb-a5f1-4a054653910f,INTERVENTION,PATROLLING,0
21194,Mitte,Safe,81c54f4e-22a1-4931-bb56-8e7bdb4c0b62,CALCULATING_PATH,PATROLLING,0
21220,Treptow-Köpenick,RatherSafe,651f6aa1-cc83-435e-ba0d-223e0dc848d5,CALCULATING_PATH,PATROLLING,0
21220,Steglitz-Zehlendorf,RatherSafe,ebc6a81d-e438-47a6-b9e7-94bf05677ec8,INTERVENTION,PATROLLING,0
21250,Charlottenburg-Wilmersdorf,NotSafe,760de6da-4861-4271-8e06-ced8d76f14a0,CALCULATING_PATH,TRANSFER_TO_FIRING,0
21303,Mitte,Safe,13b0e941-a94d-4860-afdd-febd0be844f6,PATROLLING,TRANSFER_TO_INTERVENTION,0
21304,Mitte,Safe,13b0e941-a94d-4860-afdd-febd0be844f6,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
21305,Steglitz-Zehlendorf,RatherSafe,ebc6a81d-e438-47a6-b9e7-94bf05677ec8,CALCULATING_PATH,PATROLLING,0
21331,Charlottenburg-Wilmersdorf,NotSafe,0de5d9b0-fef9-4f12-b8ed-4b4c8166aaed,PATROLLING,TRANSFER_TO_FIRING,0
21331,Charlottenburg-Wilmersdorf,NotSafe,0de5d9b0-fef9-4f12-b8ed-4b4c8166aaed,TRANSFER_TO_FIRING,CALCULATING_PATH,0
21336,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,PATROLLING,CALCULATING_PATH,0
21362,Charlottenburg-Wilmersdorf,NotSafe,760de6da-4861-4271-8e06-ced8d76f14a0,TRANSFER_TO_FIRING,FIRING,0
21362,Treptow-Köpenick,RatherSafe,0051fd42-9c5a-4beb-a5f1-4a054653910f,CALCULATING_PATH,PATROLLING,0
21390,Mitte,Safe,81c54f4e-22a1-4931-bb56-8e7bdb4c0b62,PATROLLING,CALCULATING_PATH,0
21391,Mitte,Safe,13b0e941-a94d-4860-afdd-febd0be844f6,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
21417,Charlottenburg-Wilmersdorf,NotSafe,0de5d9b0-fef9-4f12-b8ed-4b4c8166aaed,CALCULATING_PATH,TRANSFER_TO_FIRING,0
21443,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,CALCULATING_PATH,PATROLLING,0
21473,Mitte,Safe,292ad6af-2eeb-4ee0-8e30-ec403c74c785,PATROLLING,CALCULATING_PATH,0
21474,Reinickendorf,RatherSafe,ae295ff2-caee-4f65-92ef-0ab524c0d920,INTERVENTION,PATROLLING,0
21503,Pankow,Safe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,PATROLLING,TRANSFER_TO_INTERVENTION,0
21504,Pankow,Safe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
21509,Reinickendorf,RatherSafe,3feb908c-e800-4e2c-b111-64dc954512de,PATROLLING,CALCULATING_PATH,0
21536,Friedrichshain-Kreuzberg,RatherSafe,13b0e941-a94d-4860-afdd-febd0be844f6,TRANSFER_TO_INTERVENTION,INTERVENTION,0
21562,Mitte,Safe,81c54f4e-22a1-4931-bb56-8e7bdb4c0b62,CALCULATING_PATH,PATROLLING,0
21588,Mitte,Safe,292ad6af-2eeb-4ee0-8e30-ec403c74c785,CALCULATING_PATH,PATROLLING,0
21588,Pankow,Safe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
21630,Friedrichshain-Kreuzberg,RatherSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,FIRING,PATROLLING,0
21630,Friedrichshain-Kreuzberg,RatherSafe,e63a0775-ddf3-4eb1-b38c-874d34047388,FIRING,PATROLLING,0
21631,Friedrichshain-Kreuzberg,RatherSafe,0db0b6ab-c0c7-4911-8913-6f0f46f07a58,FIRING,PATROLLING,0
21632,Friedrichshain-Kreuzberg,RatherSafe,19fa2a9e-16f5-4742-a934-1816ca4512a5,FIRING,PATROLLING,0
21632,Friedrichshain-Kreuzberg,RatherSafe,288299c6-8cbf-4291-a149-965bccaa05a2,FIRING,PATROLLING,0
21642,Friedrichshain-Kreuzberg,RatherSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,PATROLLING,CALCULATING_PATH,0
21647,Friedrichshain-Kreuzberg,RatherSafe,0db0b6ab-c0c7-4911-8913-6f0f46f07a58,PATROLLING,CALCULATING_PATH,0
21647,Reinickendorf,RatherSafe,3feb908c-e800-4e2c-b111-64dc954512de,CALCULATING_PATH,PATROLLING,0
