"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
20370,f11c5018-b529-4e27-a49a-18b0f0754bf9,Tempelhof-Schöneberg,NotSafe,"1238,5581942185431"
20405,f11c5018-b529-4e27-a49a-18b0f0754bf9,Tempelhof-Schöneberg,NotSafe,"1413,9456072522235"
20407,f11c5018-b529-4e27-a49a-18b0f0754bf9,Tempelhof-Schöneberg,NotSafe,"1222,9366379129365"
21162,68856218-2cc8-45a7-bc16-0e9a26a10d40,Charlottenburg-Wilmersdorf,NotSafe,"1868,8886376959447"
21304,7ef14235-c17b-489d-ad05-89cf438fcd1e,Friedrichshain-Kreuzberg,RatherSafe,"2015,8240658809134"
21332,68856218-2cc8-45a7-bc16-0e9a26a10d40,Charlottenburg-Wilmersdorf,NotSafe,"3536,0844324967125"
21505,33a17e4e-2366-42d6-a0d5-53e189764146,Pankow,Safe,"1541,1703105166464"
21687,68856218-2cc8-45a7-bc16-0e9a26a10d40,Charlottenburg-Wilmersdorf,NotSafe,"3565,836074714643"
21766,37ed4f81-bf90-4114-887d-40abd76ac9bd,Spandau,NotSafe,"4299,401377240534"
21822,5d518217-01f5-4b10-bb18-55e88640e735,Steglitz-Zehlendorf,RatherSafe,"3519,0575779169317"
22135,68856218-2cc8-45a7-bc16-0e9a26a10d40,Charlottenburg-Wilmersdorf,NotSafe,"3472,878297183406"
22435,8c841ddc-e200-4907-a51c-325138e56a9a,Steglitz-Zehlendorf,RatherSafe,"941,5666871122452"
22701,6b1f9fc6-9142-4ad6-a23b-bee8cec8290a,Charlottenburg-Wilmersdorf,NotSafe,"2186,0435253117803"
22860,1ce71092-25fb-416e-99b2-5966641f26fe,Spandau,NotSafe,"1369,1712038906833"
23209,1ce71092-25fb-416e-99b2-5966641f26fe,Spandau,NotSafe,"3590,701924652962"
23339,2b35fa51-381d-4470-88de-7714edb60e18,Mitte,Safe,"1805,1511904034955"
23420,1fd0f861-1306-4bcc-ade9-d3f902213a19,Treptow-Köpenick,RatherSafe,"2319,853406418946"
23674,a6fa3436-78e2-4124-97e5-f946b5f81903,Mitte,Safe,"854,9605647868618"
23675,f9862ccc-9ad7-4704-9e1b-fbca6b753c79,Charlottenburg-Wilmersdorf,NotSafe,"1339,411463674463"
23838,5e0b34aa-0733-4c54-b8bb-2dc98e92227a,Friedrichshain-Kreuzberg,RatherSafe,"2827,8792218392373"
23926,20f46f47-6a8c-41cd-a776-0275f7433f0a,Treptow-Köpenick,RatherSafe,"5109,4908074442965"
24013,8c75748f-ac30-4d4a-a48d-07faa4f6cc18,Marzahn-Hellersdorf,Safe,"1811,1179434604592"
24066,eaf6f0c9-5184-4c34-8513-92a65f632ecf,Steglitz-Zehlendorf,RatherSafe,"4761,317869098818"
24752,852d4f1b-ad90-43f8-ab6f-d89516921765,Marzahn-Hellersdorf,Safe,"4442,40749737565"
25042,91a80f7c-d225-4090-ae07-0d1695e1553c,Charlottenburg-Wilmersdorf,NotSafe,"1996,5089238290918"
25148,8b99f918-be11-496e-9385-af21d1e2d7bc,Treptow-Köpenick,RatherSafe,"2536,338090004853"
25149,8b99f918-be11-496e-9385-af21d1e2d7bc,Treptow-Köpenick,RatherSafe,"2913,330648363159"
25507,8b99f918-be11-496e-9385-af21d1e2d7bc,Treptow-Köpenick,RatherSafe,"3368,092570225498"
25694,ed944753-bd2e-4735-81d7-f3ff576c3b71,Pankow,Safe,"13153,499365116317"
25694,c683bc24-1558-4029-883f-4d17d7ff998d,Tempelhof-Schöneberg,NotSafe,"3560,658750836402"
25828,9d4198ba-648b-4de5-aad0-aa7d6aa78e6b,Spandau,NotSafe,"11802,133917392624"
25972,11f6f3a8-eb89-4227-a537-0d29b900ab3c,Pankow,Safe,"7941,471570805117"
26247,c6a73bf0-6d49-41a8-a60d-ecc7b1bca047,Tempelhof-Schöneberg,NotSafe,"2986,5633334230956"
26349,7f7e9071-c9cf-4b23-8d0c-ab78bdf06357,Tempelhof-Schöneberg,NotSafe,"3614,944668772905"
26351,9073446d-287e-4115-b30c-1b2133368143,Steglitz-Zehlendorf,RatherSafe,"2909,671656842035"
26587,80b93e61-2b30-4243-8e8f-78748782ebea,Steglitz-Zehlendorf,RatherSafe,"5429,478834800972"
26794,b80b450e-3101-4eee-9af7-c7beb6d942e3,Spandau,NotSafe,"8446,323255175483"
26973,6d2d2aa0-5cfe-4fc0-8238-73bb23993895,Tempelhof-Schöneberg,NotSafe,"9781,01676924507"
27012,ec0ae13d-80cd-4e9c-a00d-272af79930de,Charlottenburg-Wilmersdorf,NotSafe,"808,5824794422847"
27073,1a9553c1-4c56-47e1-a6c8-01cda06a4cb9,Charlottenburg-Wilmersdorf,NotSafe,"1799,6749337650804"
27196,e7c9927b-71d4-44f8-9fbb-3a97601b2610,Spandau,NotSafe,"5865,990524734726"
27453,7a06c219-f02a-4fad-ba59-47b2ee1c3bf0,Tempelhof-Schöneberg,NotSafe,"3259,3550532718423"
27479,8dd14d0d-592a-41ef-870c-a0ebc384460b,Spandau,NotSafe,"8153,28142123616"
27684,d9f9d0af-b8c4-400e-840c-943f29eb9a79,Reinickendorf,RatherSafe,"10902,486911130532"
27686,573611c2-dcd9-4c09-a095-b6a69fec8489,Charlottenburg-Wilmersdorf,NotSafe,"1967,641241756478"
27754,ad984ae6-1cd3-4294-8bb9-106647e960ac,Steglitz-Zehlendorf,RatherSafe,"3254,5601732697305"
28105,7a06c219-f02a-4fad-ba59-47b2ee1c3bf0,Tempelhof-Schöneberg,NotSafe,"3352,6268117657155"
28181,1f2aa6ef-bb09-4d7c-8623-5ec546cfbd69,Steglitz-Zehlendorf,RatherSafe,"3509,4207714803574"
28606,7a06c219-f02a-4fad-ba59-47b2ee1c3bf0,Tempelhof-Schöneberg,NotSafe,"2999,7145641279244"
28638,7a06c219-f02a-4fad-ba59-47b2ee1c3bf0,Tempelhof-Schöneberg,NotSafe,"3501,155863535016"
28692,1f2aa6ef-bb09-4d7c-8623-5ec546cfbd69,Steglitz-Zehlendorf,RatherSafe,"1280,7027292739192"
28853,6afe14a2-4e0a-4510-a168-79931fb939f9,Tempelhof-Schöneberg,NotSafe,"4935,024816955005"
29323,1f2aa6ef-bb09-4d7c-8623-5ec546cfbd69,Steglitz-Zehlendorf,RatherSafe,"3370,168721181703"
29324,f701df0e-7d1d-4515-995a-ee2e58a59712,Spandau,NotSafe,"3576,117516010967"
29350,4cbfa84c-4e75-4a8e-8c96-1f7af2acca7c,Marzahn-Hellersdorf,Safe,"4364,171214270236"
29611,d276f639-84c2-4e31-a11e-26250b1f5c48,Mitte,Safe,"294,6363874346166"
29781,4e4e9f3c-d1da-4633-a74f-1ea5ba122325,Charlottenburg-Wilmersdorf,NotSafe,"1942,5375936362755"
29988,9f66f058-83e6-499b-8f0d-d5d266adfcca,Mitte,Safe,"1910,8053951743111"
30018,9f66f058-83e6-499b-8f0d-d5d266adfcca,Mitte,Safe,"3201,092637500082"
30297,0906d102-f227-4664-995a-bcfa2fb01d74,Tempelhof-Schöneberg,NotSafe,"1276,2813716316637"
30299,0906d102-f227-4664-995a-bcfa2fb01d74,Tempelhof-Schöneberg,NotSafe,"1392,6216323197164"
30335,0906d102-f227-4664-995a-bcfa2fb01d74,Tempelhof-Schöneberg,NotSafe,"3075,6456252038815"
30476,0906d102-f227-4664-995a-bcfa2fb01d74,Tempelhof-Schöneberg,NotSafe,"1109,7645076557783"
30637,ca78f7f8-669e-4493-afd5-e484518d4c9e,Spandau,NotSafe,"6214,454798360388"
30673,f701df0e-7d1d-4515-995a-ee2e58a59712,Spandau,NotSafe,"3445,220319056073"
30674,5ca5a79b-9d50-47da-aa16-67155fef326f,Spandau,NotSafe,"10521,685438431794"
30949,975d40ac-068f-4ece-bcb6-ccaf72c2b882,Mitte,Safe,"2226,5894463238874"
30976,11f4ba91-709e-434f-8408-661a59b6b9f1,Lichtenberg,Safe,"3140,46020188797"
31143,cb3e023f-7834-4e8b-8432-81a4187e7e8f,Reinickendorf,RatherSafe,"1899,6184212243193"
31175,6eb900e5-8ac1-483b-a31e-91260ea7f08c,Lichtenberg,Safe,"2240,182844664236"
31203,fb46c7ec-5539-4a36-af4e-75b100225a70,Treptow-Köpenick,RatherSafe,"8335,805699208053"
31232,dcb9fa8a-a939-4ac4-9e57-245e0cd2960d,Treptow-Köpenick,RatherSafe,"917,2586327413662"
31527,a0af51f9-7654-4139-b489-a3c7ddee0006,Spandau,NotSafe,"3746,951770828746"
31776,7ad2aaa4-b533-4717-b2de-eb17b169f58b,Friedrichshain-Kreuzberg,RatherSafe,"3298,433747765232"
32026,62d007e4-9fd3-43cc-bd2a-eeed0468fa97,Spandau,NotSafe,"11900,09774559919"
32027,4ad1726d-d871-447f-b7fd-56596f94e2de,Neukölln,NotSafe,"4725,508898920451"
32058,79527feb-de23-4d59-b5a2-35a378eca0ab,Treptow-Köpenick,RatherSafe,"3270,9227835035904"
32091,4c8807d8-e279-4424-bd3d-833791704f37,Tempelhof-Schöneberg,NotSafe,"3030,763289168481"
32232,36b143ed-3a07-47d5-b955-b6f74b0d5bdc,Tempelhof-Schöneberg,NotSafe,"2098,6245407914353"
32480,cd1cba42-1147-4f52-a924-7877079ed00b,Lichtenberg,Safe,"1441,399822733913"
32915,62e325a5-bb45-4092-ba2e-9f2ef20166f0,Treptow-Köpenick,RatherSafe,"2243,2254302778"
33175,3dc19cec-8432-446e-aa39-3efd6af9f363,Pankow,Safe,"2534,7227765020134"
33340,91987557-0954-4b7f-99c9-9104fee6f7e1,Spandau,NotSafe,"1838,8843169823567"
33464,91987557-0954-4b7f-99c9-9104fee6f7e1,Spandau,NotSafe,"3434,337710818154"
33465,ac71277d-9bc3-4f42-a06e-616069357d94,Charlottenburg-Wilmersdorf,NotSafe,"1786,3425483194167"
33492,91987557-0954-4b7f-99c9-9104fee6f7e1,Spandau,NotSafe,"3455,233892486066"
33649,d74f3740-6c8c-4c90-98e3-66fe00dbdd65,Charlottenburg-Wilmersdorf,NotSafe,"3457,7508699183845"
33650,bb30e485-19c2-44d5-80d0-53b2208c31bf,Steglitz-Zehlendorf,RatherSafe,"7134,100949036756"
33957,e6fd7e59-9964-4719-90d7-6127e10918d6,Friedrichshain-Kreuzberg,RatherSafe,"1777,9988123399542"
34155,245b98eb-2dd0-421b-a67c-5e143c2fd05b,Spandau,NotSafe,"11692,992915953926"
34337,219fc3eb-f55c-4592-b971-cb7ca3a3d2ce,Reinickendorf,RatherSafe,"2604,3810524004007"
34560,1c020970-7c9c-49e9-afc3-851cc79bb095,Charlottenburg-Wilmersdorf,NotSafe,"2368,733343658036"
34561,e98ac997-2fc6-4b8d-9888-396fad4398b7,Pankow,Safe,"4570,711517994397"
34749,7e7d1f94-31f6-4ac8-a12a-e60f0dfc16af,Mitte,Safe,"4363,257475610905"
35086,afdff392-a6ac-4e63-9b24-3acd4a278e96,Tempelhof-Schöneberg,NotSafe,"3532,8037553580343"
35397,e79a7b86-62d9-4cca-84ad-6ce9ec497317,Mitte,Safe,"1794,419501740169"
35467,8dca4b93-deb4-4c26-98d1-3960a38629d6,Charlottenburg-Wilmersdorf,NotSafe,"4188,152537358803"
35494,094eba0f-4c3d-4908-a740-089565226f7f,Spandau,NotSafe,"3385,5925258722714"
35874,f5da0720-0a7f-44db-8188-445f5fb19eb8,Marzahn-Hellersdorf,Safe,"5484,302675541511"
36102,8b8f0599-3f38-427f-84f8-12f8e627aae1,Pankow,Safe,"4428,427535863195"
36132,748f9783-dfc3-42fb-a04d-96af68db0f2d,Charlottenburg-Wilmersdorf,NotSafe,"1035,8066328217703"
36134,748f9783-dfc3-42fb-a04d-96af68db0f2d,Charlottenburg-Wilmersdorf,NotSafe,"993,9435544449466"
36162,4d4f19c0-e483-4739-916c-63b2cc9cf388,Steglitz-Zehlendorf,RatherSafe,"2017,507683934404"
36386,a5feef64-34a8-4fdf-a6e5-65380e407f35,Spandau,NotSafe,"1808,7703697743332"
36576,afdff392-a6ac-4e63-9b24-3acd4a278e96,Tempelhof-Schöneberg,NotSafe,"3589,635229373174"
36858,c0750428-9756-4fb3-bc6c-8d07f90abe04,Treptow-Köpenick,RatherSafe,"3494,367801970929"
36890,af71258b-180f-4891-bcc4-c036e0c391a8,Marzahn-Hellersdorf,Safe,"3410,5631982412488"
37037,e905420a-8670-48b4-8b7e-a376a358fd06,Steglitz-Zehlendorf,RatherSafe,"1522,4114767475253"
37092,fc6b9fd2-8be5-4e76-80a0-be690443d79f,Tempelhof-Schöneberg,NotSafe,"7979,347568554774"
37093,e85f3da4-fd38-45a5-ada8-2c576598f6cc,Lichtenberg,Safe,"5028,99069511418"
37150,eaa4134a-b504-4f66-9c09-bd461ee71c2c,Tempelhof-Schöneberg,NotSafe,"4932,532662079223"
37151,8a0d2c61-0d67-4c3d-ba9c-536599036a2c,Neukölln,NotSafe,"2050,992844529374"
37229,dfb86a6f-b92b-4d1a-93c2-72e29b88b471,Reinickendorf,RatherSafe,"3316,158619824499"
37314,bc599066-0c9e-4f92-93a5-dec5cfa96330,Treptow-Köpenick,RatherSafe,"6991,710733216201"
37443,18596a42-555e-4236-b2a3-7a72bd7344f9,Spandau,NotSafe,"3384,297692854484"
37474,18596a42-555e-4236-b2a3-7a72bd7344f9,Spandau,NotSafe,"3323,8015213129192"
37737,eea3295d-43ea-4b97-b55e-1c560c075b09,Mitte,Safe,"3015,832519185207"
37796,c444fcb3-bbfd-4fbc-8ef4-633f0af8c91a,Mitte,Safe,"3093,252565572162"
37823,b374edd7-21ac-42d4-8a57-cd2c41653b1f,Charlottenburg-Wilmersdorf,NotSafe,"2367,1854756580774"
38006,5857a621-a613-46d8-9378-f06ee717b92c,Neukölln,NotSafe,"4342,164420398543"
38110,18596a42-555e-4236-b2a3-7a72bd7344f9,Spandau,NotSafe,"3483,231733279127"
38111,18596a42-555e-4236-b2a3-7a72bd7344f9,Spandau,NotSafe,"3483,231733279127"
38112,18596a42-555e-4236-b2a3-7a72bd7344f9,Spandau,NotSafe,"3483,231733279127"
38113,18596a42-555e-4236-b2a3-7a72bd7344f9,Spandau,NotSafe,"3483,231733279127"
38231,428094b7-9fb2-4189-8bea-00eedeaaecf8,Treptow-Köpenick,RatherSafe,"3058,983422426035"
38335,81a689a6-d5d5-4b87-be50-0bf07a0594d7,Reinickendorf,RatherSafe,"9151,223861240334"
38527,c3e0aa3a-70f4-4af4-b5bf-f2c9b7ba37f5,Charlottenburg-Wilmersdorf,NotSafe,"1758,1727158293372"
38529,baf841aa-76b5-4f49-aad5-487b0d0558a9,Neukölln,NotSafe,"2175,541155834175"
38530,fb7b4e53-d5f9-4a15-b1f0-3babd1603778,Pankow,Safe,"4592,757467257561"
38667,ae0661fc-90bf-4a12-83ae-d41e14dc5fa5,Friedrichshain-Kreuzberg,RatherSafe,"1025,451044549187"
38780,bf44322c-8cbc-42bd-8755-f3ecf0c8e313,Charlottenburg-Wilmersdorf,NotSafe,"3181,0446901965106"
38868,769b7e29-c9ca-4ee0-8cef-a22b75a72c79,Friedrichshain-Kreuzberg,RatherSafe,"876,797592818558"
38896,f19a7752-7a5f-41bd-99e0-589f68dead0d,Friedrichshain-Kreuzberg,RatherSafe,"3626,789515072548"
38897,83341e77-5941-4913-8746-4fe9826bc6db,Tempelhof-Schöneberg,NotSafe,"4659,634745283864"
38984,bf44322c-8cbc-42bd-8755-f3ecf0c8e313,Charlottenburg-Wilmersdorf,NotSafe,"3593,2459131109927"
39206,8e0ff4d1-d288-441c-948f-5c94d8efede0,Spandau,NotSafe,"6285,823671645427"
39331,59d1fc63-95dd-4667-9230-f67063c37a6a,Charlottenburg-Wilmersdorf,NotSafe,"3117,231984985281"
39331,59d1fc63-95dd-4667-9230-f67063c37a6a,Charlottenburg-Wilmersdorf,NotSafe,"2559,49800007858"
39333,c3ab91ac-a393-480e-b8c0-de2671606c0e,Marzahn-Hellersdorf,Safe,"1449,3351290304054"
39387,b0a5ef00-f779-4330-a727-974a7de29034,Spandau,NotSafe,"7241,244125810371"
39520,e0a4cfd6-96c2-4d51-abc9-63238453d4ea,Spandau,NotSafe,"12346,16140076897"
39582,c0b556ec-20c8-4189-ba6f-ae48b0449d5a,Tempelhof-Schöneberg,NotSafe,"3622,9308663682937"
39641,59d1fc63-95dd-4667-9230-f67063c37a6a,Charlottenburg-Wilmersdorf,NotSafe,"3556,057515692394"
39909,a8c5d2b9-3585-4a81-9716-ad0c0ab576e6,Treptow-Köpenick,RatherSafe,"3751,9732018461823"
40023,5eb01058-4b25-4629-8f98-4833346ad5af,Steglitz-Zehlendorf,RatherSafe,"2681,267660602276"
40266,35018e39-f97e-46e1-8b01-7251958147ac,Neukölln,NotSafe,"2191,9465417299"
40615,8f4c02fc-4d9b-43dc-9555-db2b9a5ed01f,Charlottenburg-Wilmersdorf,NotSafe,"3169,2949870218404"
40935,bdf6b4ff-692e-43b7-9665-1474a841b3fa,Friedrichshain-Kreuzberg,RatherSafe,"2187,1545286823125"
41950,bf73eb5d-d480-4f25-9f47-cff2eee5c461,Steglitz-Zehlendorf,RatherSafe,"2033,2465757219493"
42397,806c666e-ae1a-4e74-9c90-7eea4058f186,Marzahn-Hellersdorf,Safe,"4437,327031843495"
42891,ce406ef5-6397-4565-97cc-6a3e8251dbf4,Pankow,Safe,"32,81417172594263"
43094,a386647a-6ba6-4b8e-96a2-7d0012399e4f,Lichtenberg,Safe,"3426,139298313992"
43147,cac6f50c-bff7-4d76-a185-97d01b0ab80c,Steglitz-Zehlendorf,RatherSafe,"2517,933722111233"
43239,af8852f1-a42f-424f-be6f-4a1b44a5fc0d,Charlottenburg-Wilmersdorf,NotSafe,"2255,346987396739"
43861,b385b495-9332-4c36-9d50-d97e01979203,Steglitz-Zehlendorf,RatherSafe,"1198,947021980304"
43892,09a37337-a0e3-4ea7-9c95-7fc3d29f21b1,Friedrichshain-Kreuzberg,RatherSafe,"2181,257154760383"
44362,83bda406-dda3-458e-b168-8fd2369a6cb6,Friedrichshain-Kreuzberg,RatherSafe,"1160,4032493452162"
44841,25c3d8bd-b26d-4c8e-bbf6-1155a52456bb,Neukölln,NotSafe,"1687,8894109437356"
44922,c5243e1e-8d23-4da2-aa9e-2d37ad79e3ee,Friedrichshain-Kreuzberg,RatherSafe,"888,4083384125836"
44952,f55794ea-f583-48e8-a325-bd1edb60ff08,Charlottenburg-Wilmersdorf,NotSafe,"1894,607668252422"
45097,3e1fec25-3dbf-4afb-9482-99739d0f27d7,Mitte,Safe,"1851,5462057938887"
45184,f4a6fd87-0e5c-4f75-bf1e-a5cbe1fa9b08,Pankow,Safe,"2501,3451099485264"
45329,e44a48ca-9079-42ac-a12e-781df23330fb,Treptow-Köpenick,RatherSafe,"1825,821021896753"
45420,f9923259-76f7-4f82-ac43-1cc3f205a3dc,Treptow-Köpenick,RatherSafe,"1918,1023209334123"
45624,fa1e619b-895b-4d49-b887-f5f89c78e682,Neukölln,NotSafe,"1852,1689572145967"
45727,e639a1ce-a863-41b7-95f6-8eefce16806c,Treptow-Köpenick,RatherSafe,"5386,391231172325"
45885,8f6bf84e-bd92-47e7-8673-65a452fe6e24,Pankow,Safe,"3223,0152577774725"
45937,b187106d-fb5c-4b28-99c2-34ff3005f7e8,Mitte,Safe,"1376,316285892249"
46836,0c8c0580-f8ca-42c8-960d-de1913edb1b0,Friedrichshain-Kreuzberg,RatherSafe,"1114,114150243609"
47646,5f9f72f8-9146-46c1-9149-8fabd9ca9957,Friedrichshain-Kreuzberg,RatherSafe,"1038,232540618597"
48490,9d9ce4d8-4532-4432-bbd9-3876338b8d6b,Mitte,Safe,"1157,3149452426596"
48519,f86f9b04-fdf4-4f7e-9a70-2d44f557dfe1,Neukölln,NotSafe,"754,3722785413086"
48549,3d4ba00b-62eb-4010-93c4-eb523e16d9c5,Friedrichshain-Kreuzberg,RatherSafe,"2152,7764167119976"
48551,3d4ba00b-62eb-4010-93c4-eb523e16d9c5,Friedrichshain-Kreuzberg,RatherSafe,"2199,0434939966867"
48552,09aa61ff-b321-45ff-8b6c-691daedbb01e,Neukölln,NotSafe,"1658,3407992472478"
48580,3a5868ff-8f58-41af-a303-a0bc5de7def1,Charlottenburg-Wilmersdorf,NotSafe,"1171,7873936575022"
48608,0bdbd1b8-2643-4f90-83e7-b4c39705e43e,Spandau,NotSafe,"1547,6666577250294"
48864,1adfaea4-cc06-4f67-a3a2-50a4e61b3516,Charlottenburg-Wilmersdorf,NotSafe,"1583,8902585435353"
48866,1adfaea4-cc06-4f67-a3a2-50a4e61b3516,Charlottenburg-Wilmersdorf,NotSafe,"2396,800168898145"
48894,fd1e673a-6b3c-499d-88aa-7fba2bc7b4b4,Neukölln,NotSafe,"3281,4255148103543"
49391,462b110f-e200-48a3-9f4b-23f2c20ff2b9,Treptow-Köpenick,RatherSafe,"3415,4653191345087"
49518,ec89ee5d-8514-4115-b3af-0071fcdeff5f,Neukölln,NotSafe,"3476,100566134358"
49547,1fc3feaa-ffa6-49ca-9d95-eb167057448d,Treptow-Köpenick,RatherSafe,"3719,6790538067344"
49656,201ae2fa-020a-4d59-b286-65ba9a9081c1,Steglitz-Zehlendorf,RatherSafe,"235,3035744831178"
49870,5f3e2bc8-b049-46d3-a5e2-b92a0785d34a,Tempelhof-Schöneberg,NotSafe,"2734,3778721543526"
50292,c73ae183-00c0-4f6c-859a-0a482b69c5a9,Tempelhof-Schöneberg,NotSafe,"116,83846446691085"
50380,bfb91c03-9fc9-4f6f-bad4-4c18274ee9fa,Treptow-Köpenick,RatherSafe,"760,2273567316225"
50696,91348938-8de6-4949-bced-254fa3429cc4,Reinickendorf,RatherSafe,"2490,1443510362883"
50828,f2f726c4-89bd-4a3d-b43f-b6722e9dba1a,Spandau,NotSafe,"3256,1143214119"
50879,72210e8e-f1a7-4e1e-b531-c631cba2fe19,Treptow-Köpenick,RatherSafe,"5070,748705695998"
50984,2b43f477-c147-4b5c-8a78-99b000c3ea2d,Lichtenberg,Safe,"2635,603491800359"
51532,ee7ae97f-b10b-409d-92e6-d8d13be55dd7,Mitte,Safe,"3140,244245004632"
51755,5234a674-81d0-4103-b9a7-fb6ca68eb227,Spandau,NotSafe,"1937,6377834908078"
51786,cd1d45e1-2f45-4de6-a205-693697e0b580,Marzahn-Hellersdorf,Safe,"3737,599901867044"
51869,a636b69b-fa3f-4642-8004-0fc27ee13bbe,Steglitz-Zehlendorf,RatherSafe,"2510,777380411393"
51931,795eecef-a7db-4289-ad99-ad0d411ea543,Treptow-Köpenick,RatherSafe,"2842,5814374397537"
52167,6dac8c06-c8aa-47b4-a876-8be3d3e362bf,Mitte,Safe,"752,6333321366134"
52325,77c40337-4a8e-4daa-a190-1b3b96cba882,Neukölln,NotSafe,"2368,8224747339445"
52353,dd170d46-5114-471e-8b6e-0a861c5b2bd0,Marzahn-Hellersdorf,Safe,"4176,548553141322"
52760,e065b36d-8bac-4032-84bf-68418d212c5a,Reinickendorf,RatherSafe,"4098,936916303995"
52786,a22d7d19-c6bb-490b-ae8f-6ca9179bd6e9,Pankow,Safe,"1139,5193231119677"
52939,7aa46ec2-bc4e-40dd-81e8-f20823671c68,Treptow-Köpenick,RatherSafe,"1062,9553007615905"
53242,948b6f37-cc79-406f-9cc6-ae1c966e1f9e,Pankow,Safe,"4533,956704913896"
53521,295357f6-cd8e-4505-bff8-c032336b0f46,Steglitz-Zehlendorf,RatherSafe,"9607,97754912522"
53523,e77d6ace-fd07-445d-99e7-3a0d001320d5,Spandau,NotSafe,"3336,016992698942"
53691,798caa20-197b-4d7f-9607-680c9f0974f5,Neukölln,NotSafe,"4245,579271841881"
53813,5bdd30cd-dafa-4e99-adda-ad5afc4cd2e3,Treptow-Köpenick,RatherSafe,"1934,0309306396973"
53815,5bdd30cd-dafa-4e99-adda-ad5afc4cd2e3,Treptow-Köpenick,RatherSafe,"1860,524881628499"
53851,5bdd30cd-dafa-4e99-adda-ad5afc4cd2e3,Treptow-Köpenick,RatherSafe,"3199,5232610762023"
53852,5bdd30cd-dafa-4e99-adda-ad5afc4cd2e3,Treptow-Köpenick,RatherSafe,"3556,0097006885153"
54037,8289afc0-1dca-47d7-9dc3-b58ca7fe6e47,Neukölln,NotSafe,"4047,8812890061367"
54039,80999cd9-e664-404a-ba69-6e8e7fca7748,Charlottenburg-Wilmersdorf,NotSafe,"2249,9093865788077"
54066,57ccd326-e937-4484-971a-ce0ff6ff154b,Reinickendorf,RatherSafe,"3584,8661105251554"
54220,b9474de1-f856-4852-ac03-77ef468e8546,Reinickendorf,RatherSafe,"10763,649027718968"
54281,83e7cbb4-54bb-48a2-ab64-fe9ac69365b7,Treptow-Köpenick,RatherSafe,"3652,9214133605346"
54492,67ede27b-6015-4c4c-9a7d-e29f03a71ef7,Steglitz-Zehlendorf,RatherSafe,"4532,4230187959465"
54545,84607a27-b219-4203-8543-be1f360dd6ee,Neukölln,NotSafe,"2318,9802524711636"
54546,0d39bee2-93ba-4063-a4ba-53d4a43918eb,Mitte,Safe,"3207,739403389788"
54548,4fd61ca4-970b-4359-95d5-af3ae2e37e5a,Spandau,NotSafe,"3738,09254515992"
54711,b04d2f07-35d4-4612-b6d8-01421268196a,Tempelhof-Schöneberg,NotSafe,"3327,294941897243"
54849,57ccd326-e937-4484-971a-ce0ff6ff154b,Reinickendorf,RatherSafe,"3455,626658934105"
54876,55223d05-2953-448c-9172-a01d74a68d96,Treptow-Köpenick,RatherSafe,"4492,528816039557"
55011,795eecef-a7db-4289-ad99-ad0d411ea543,Treptow-Köpenick,RatherSafe,"3564,4863183307075"
55037,2af04407-d716-4b70-a003-ee2250ff443e,Neukölln,NotSafe,"786,4354413245808"
55064,1c711edb-b872-4655-8836-7ad7c2f9902a,Pankow,Safe,"2527,0701702801957"
55300,e3ed8ec0-3f04-4b96-9093-ebb5487c7bae,Charlottenburg-Wilmersdorf,NotSafe,"5017,852495024735"
55694,fa9271cd-f7d7-452a-9e34-2d12a45370df,Charlottenburg-Wilmersdorf,NotSafe,"8351,499501558537"
55915,f2580b17-5593-4f41-96d0-32cd96e3d1fa,Steglitz-Zehlendorf,RatherSafe,"12987,39583126657"
56251,d86f470b-118d-4917-9794-2cbd469e9d1d,Charlottenburg-Wilmersdorf,NotSafe,"1829,6305375634074"
56812,36042403-361c-4128-b901-fedfd08664b0,Spandau,NotSafe,"10237,51309600112"
56838,ff14c2cd-df39-459f-857d-75bc3e411749,Lichtenberg,Safe,"3221,8071026291404"
56866,1d34a528-a026-4d7f-8f42-f1923d1d6cbb,Spandau,NotSafe,"6158,937290339053"
56892,3f88d858-6a7c-4447-9aab-ef8f0d314f65,Steglitz-Zehlendorf,RatherSafe,"3558,235626367953"
57038,33a8468a-15f8-4c2f-8207-40cc7cf79b7c,Marzahn-Hellersdorf,Safe,"1448,877156010771"
57326,0ddc7077-7e2d-4671-91bf-9eb6f815b95d,Treptow-Köpenick,RatherSafe,"6176,112824826539"
57410,1e7526de-89d8-4b67-a722-75a47ba89c25,Tempelhof-Schöneberg,NotSafe,"943,2523487594132"
57525,d6c67d0e-cc15-417f-a604-90af0f80bf1e,Steglitz-Zehlendorf,RatherSafe,"11869,64145147514"
57551,a52ff633-d090-4ef2-a0c5-0ff378bcb067,Friedrichshain-Kreuzberg,RatherSafe,"107,89430868101248"
57578,3993211b-f499-4b7e-a660-9c2e6cbf1096,Reinickendorf,RatherSafe,"5273,550903935639"
58301,795eecef-a7db-4289-ad99-ad0d411ea543,Treptow-Köpenick,RatherSafe,"2734,5331876812197"
58302,3f88d858-6a7c-4447-9aab-ef8f0d314f65,Steglitz-Zehlendorf,RatherSafe,"2672,90087075095"
58304,a3e309a1-826c-4f9b-a8db-c62ad62f8b98,Pankow,Safe,"8187,309137115536"
