"simulationTime","amountOfPatrols","amountOfPatrollingPatrols","amountOfCalculatingPathPatrols","amountOfTransferToInterventionPatrols","amountOfTransferToFiringPatrols","amountOfInterventionPatrols","amountOfFiringPatrols","amountOfNeutralizedPatrols","amountOfReturningToHqPatrols","amountOfIncidents","amountOfInterventions","amountOfInterventionsBeingSolved","amountOfFirings","amountOfFiringBeingSolved","isNight"
7201,40,11,1,2,0,9,17,0,0,17,12,12,5,5,0
7201,Reinickendorf,RatherSafe,6,0,0,1,0,1,4,0,3,0
7201,Spandau,NotSafe,2,1,0,0,0,1,0,0,1,0
7201,Mitte,Safe,3,2,0,0,0,1,0,0,1,0
7201,Steglitz-Zehlendorf,RatherSafe,3,1,0,1,0,1,0,0,2,0
7201,Treptow-Köpenick,RatherSafe,2,1,0,0,0,1,0,0,1,0
7201,Friedrichshain-Kreuzberg,RatherSafe,1,1,0,0,0,0,0,0,0,0
7201,Tempelhof-Schöneberg,NotSafe,6,1,1,0,0,1,3,0,2,0
7201,Neukölln,NotSafe,7,1,0,0,0,0,6,0,2,0
7201,Marzahn-Hellersdorf,Safe,0,0,0,0,0,0,0,0,0,0
7201,Pankow,Safe,2,2,0,0,0,0,0,0,0,0
7201,Charlottenburg-Wilmersdorf,NotSafe,8,1,0,0,0,3,4,0,5,0
7201,Lichtenberg,Safe,0,0,0,0,0,0,0,0,0,0
14401,40,23,6,0,0,7,4,0,0,9,7,7,2,2,0
14401,Reinickendorf,RatherSafe,2,1,0,0,0,1,0,0,1,0
14401,Spandau,NotSafe,2,1,0,0,0,1,0,0,1,0
14401,Mitte,Safe,4,2,1,0,0,1,0,0,1,0
14401,Steglitz-Zehlendorf,RatherSafe,5,4,0,0,0,1,0,0,1,0
14401,Treptow-Köpenick,RatherSafe,4,4,0,0,0,0,0,0,0,0
14401,Friedrichshain-Kreuzberg,RatherSafe,7,3,3,0,0,1,0,0,1,0
14401,Tempelhof-Schöneberg,NotSafe,6,0,1,0,0,1,4,0,3,0
14401,Neukölln,NotSafe,1,1,0,0,0,0,0,0,0,0
14401,Marzahn-Hellersdorf,Safe,1,1,0,0,0,0,0,0,0,0
14401,Pankow,Safe,1,0,1,0,0,0,0,0,0,0
14401,Charlottenburg-Wilmersdorf,NotSafe,4,4,0,0,0,0,0,0,0,0
14401,Lichtenberg,Safe,3,2,0,0,0,1,0,0,1,0
21601,39,15,2,1,1,3,17,1,0,8,4,4,4,4,0
21601,Reinickendorf,RatherSafe,3,1,2,0,0,0,0,0,0,0
21601,Spandau,NotSafe,6,1,0,0,0,0,5,0,1,0
21601,Mitte,Safe,3,3,0,0,0,0,0,0,0,0
21601,Steglitz-Zehlendorf,RatherSafe,2,2,0,0,0,0,0,0,0,0
21601,Treptow-Köpenick,RatherSafe,5,4,0,0,0,1,0,0,1,0
21601,Friedrichshain-Kreuzberg,RatherSafe,6,0,0,0,0,1,5,0,2,0
21601,Tempelhof-Schöneberg,NotSafe,6,0,0,0,0,1,5,0,2,0
21601,Neukölln,NotSafe,1,1,0,0,0,0,0,0,0,0
21601,Marzahn-Hellersdorf,Safe,0,0,0,0,0,0,0,0,0,0
21601,Pankow,Safe,3,2,0,1,0,0,0,0,1,0
21601,Charlottenburg-Wilmersdorf,NotSafe,4,1,0,0,1,0,2,0,1,0
21601,Lichtenberg,Safe,0,0,0,0,0,0,0,0,0,0
28802,39,17,3,0,3,6,10,1,0,11,7,7,4,4,0
28802,Reinickendorf,RatherSafe,2,0,1,0,0,1,0,0,1,0
28802,Spandau,NotSafe,5,2,1,0,0,1,1,0,2,0
28802,Mitte,Safe,3,3,0,0,0,0,0,0,0,0
28802,Steglitz-Zehlendorf,RatherSafe,5,1,0,0,1,1,2,0,2,0
28802,Treptow-Köpenick,RatherSafe,6,2,0,0,0,0,4,0,1,0
28802,Friedrichshain-Kreuzberg,RatherSafe,2,2,0,0,0,0,0,0,0,0
28802,Tempelhof-Schöneberg,NotSafe,5,0,0,0,2,0,3,0,2,0
28802,Neukölln,NotSafe,1,1,0,0,0,0,0,0,0,0
28802,Marzahn-Hellersdorf,Safe,4,4,0,0,0,0,0,0,0,0
28802,Pankow,Safe,3,2,1,0,0,0,0,0,0,0
28802,Charlottenburg-Wilmersdorf,NotSafe,3,0,0,0,0,3,0,0,3,0
28802,Lichtenberg,Safe,0,0,0,0,0,0,0,0,0,0
36000,42,24,4,1,0,4,7,1,2,8,5,5,3,3,0
36000,Reinickendorf,RatherSafe,3,2,1,0,0,0,0,0,0,0
36000,Spandau,NotSafe,11,3,0,0,0,0,6,2,2,0
36000,Mitte,Safe,3,1,0,0,0,2,0,0,2,0
36000,Steglitz-Zehlendorf,RatherSafe,3,3,0,0,0,0,0,0,0,0
36000,Treptow-Köpenick,RatherSafe,1,0,1,0,0,0,0,0,0,0
36000,Friedrichshain-Kreuzberg,RatherSafe,2,2,0,0,0,0,0,0,0,0
36000,Tempelhof-Schöneberg,NotSafe,2,1,0,0,0,0,1,0,1,0
36000,Neukölln,NotSafe,3,3,0,0,0,0,0,0,0,0
36000,Marzahn-Hellersdorf,Safe,1,0,0,1,0,0,0,0,1,0
36000,Pankow,Safe,3,2,1,0,0,0,0,0,0,0
36000,Charlottenburg-Wilmersdorf,NotSafe,7,4,1,0,0,2,0,0,2,0
36000,Lichtenberg,Safe,3,3,0,0,0,0,0,0,0,0
43200,40,27,4,0,0,3,6,1,0,7,5,5,2,2,0
43200,Reinickendorf,RatherSafe,1,1,0,0,0,0,0,0,0,0
43200,Spandau,NotSafe,2,2,0,0,0,0,0,0,0,0
