"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
14534,Pr¹dnik Czerwony,NotSafe,a7dbea49-24fc-4360-84e8-58f96dc305f4,CALCULATING_PATH,PATROLLING,0
14534,Pr¹dnik Czerwony,NotSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,CALCULATING_PATH,PATROLLING,0
14535,Pr¹dnik Czerwony,NotSafe,60222e0f-f349-413f-a3f2-dd427389c35f,CALCULATING_PATH,PATROLLING,0
14561,Zwierzyniec,NotSafe,48d7eeaa-7b98-43ea-8ff3-fe8c3fa49f83,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
14636,Zwierzyniec,NotSafe,48d7eeaa-7b98-43ea-8ff3-fe8c3fa49f83,TRANSFER_TO_INTERVENTION,TRANSFER_TO_FIRING,0
14637,Zwierzyniec,NotSafe,48d7eeaa-7b98-43ea-8ff3-fe8c3fa49f83,TRANSFER_TO_FIRING,CALCULATING_PATH,0
14639,Swoszowice,RatherSafe,d356a481-d51b-4f58-b421-c0e46e9b3ddd,PATROLLING,CALCULATING_PATH,0
14665,£agiewniki-Borek Fa³êcki,RatherSafe,a4eef3c3-c582-4862-8bba-838db150522f,PATROLLING,CALCULATING_PATH,0
14666,Swoszowice,RatherSafe,d356a481-d51b-4f58-b421-c0e46e9b3ddd,CALCULATING_PATH,PATROLLING,0
14666,Zwierzyniec,NotSafe,48d7eeaa-7b98-43ea-8ff3-fe8c3fa49f83,CALCULATING_PATH,TRANSFER_TO_FIRING,0
14693,Stare Miasto,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,PATROLLING,CALCULATING_PATH,0
14694,£agiewniki-Borek Fa³êcki,RatherSafe,a4eef3c3-c582-4862-8bba-838db150522f,CALCULATING_PATH,PATROLLING,0
14719,Stare Miasto,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,CALCULATING_PATH,PATROLLING,0
14769,Czy¿yny,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,PATROLLING,TRANSFER_TO_INTERVENTION,0
14770,Czy¿yny,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
14770,Pr¹dnik Czerwony,NotSafe,56906fe3-a172-4b0a-bc01-1737cb31e8b3,INTERVENTION,PATROLLING,0
14797,Czy¿yny,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
14823,Pr¹dnik Czerwony,NotSafe,56906fe3-a172-4b0a-bc01-1737cb31e8b3,CALCULATING_PATH,PATROLLING,0
14873,Czy¿yny,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,TRANSFER_TO_INTERVENTION,INTERVENTION,0
14873,Zwierzyniec,NotSafe,48d7eeaa-7b98-43ea-8ff3-fe8c3fa49f83,TRANSFER_TO_FIRING,FIRING,0
14924,Nowa Huta,RatherSafe,5c83093a-9f3e-42a5-9318-f4c59fa1c2ea,PATROLLING,TRANSFER_TO_INTERVENTION,0
14925,Nowa Huta,RatherSafe,5c83093a-9f3e-42a5-9318-f4c59fa1c2ea,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
14926,Wzgórza Krzes³awickie,RatherSafe,feb54bca-d044-4f80-b7d4-351de1bf8f77,PATROLLING,CALCULATING_PATH,0
14952,Dêbniki,NotSafe,ad0d393e-d33f-429c-bac3-35d07d744803,PATROLLING,TRANSFER_TO_INTERVENTION,0
