"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
6,Strusina,NotSafe,8e139fc2-58d8-42e2-9108-c3281adff87a, ,PATROLLING,0
17,Strusina,NotSafe,64b90482-af40-4fcd-95cc-6d5bb9b5287e, ,PATROLLING,0
19,Strusina,NotSafe,def385cb-c56f-4db5-bcab-d54e155b8e1a, ,PATROLLING,0
27,Strusina,NotSafe,1741df05-c379-4722-b0af-628b1d2f72bc, ,PATROLLING,0
28,Strusina,NotSafe,da22e203-91bb-4a49-a380-d5c9c5efcaf4, ,PATROLLING,0
28,Strusina,NotSafe,7adadd36-11f5-449e-b679-db5380b5bb32, ,PATROLLING,0
28,Strusina,NotSafe,89e805e9-b48c-447c-bb5c-369fa70337af, ,PATROLLING,0
28,Strusina,NotSafe,ce7b4bd3-b2bf-4864-b060-e51815c04b34, ,PATROLLING,0
40,Strusina,NotSafe,ebc686d0-9e35-413d-8d42-e6e989a5073a, ,PATROLLING,0
43,Strusina,NotSafe,b2d45b74-d759-4aa6-813d-a8df46d504c9, ,PATROLLING,0
43,Strusina,NotSafe,f2899ff5-a7ae-4b40-93f9-826644c7c660, ,PATROLLING,0
44,Strusina,NotSafe,de9f57d3-6df6-433c-b043-10ec06ac2a92, ,PATROLLING,0
44,Strusina,NotSafe,39a186b9-36dd-498a-9681-f5dfec0252bc, ,PATROLLING,0
44,Strusina,NotSafe,4e79cb46-3dc6-4328-911a-8be7bdbcd1e7, ,PATROLLING,0
44,Strusina,NotSafe,30b54096-929b-4b82-b44b-f2f69eae15cf, ,PATROLLING,0
44,Strusina,NotSafe,b76253e3-1d31-44c5-9f58-d5a6479dc7c9, ,PATROLLING,0
45,Strusina,NotSafe,e6de6262-b7a9-48f1-ba81-95fe34e265ee, ,PATROLLING,0
45,Strusina,NotSafe,5423937a-789d-4a79-b776-653f716225ed, ,PATROLLING,0
45,Strusina,NotSafe,f35c63d4-9de9-4e88-872d-2e88ec339046, ,PATROLLING,0
45,Strusina,NotSafe,6cd9b680-7563-4cb3-907b-f4f3bb01e42a, ,PATROLLING,0
46,Strusina,NotSafe,4e39dcd0-5d00-42b4-8464-0ee30df85e21, ,PATROLLING,0
46,Strusina,NotSafe,e1052276-0cbe-48a7-b6c8-aa80cd9db408, ,PATROLLING,0
47,Strusina,NotSafe,7028671a-7549-49a1-ba34-6b9756d2c3ea, ,PATROLLING,0
58,Strusina,NotSafe,33326f7d-1ec8-4b92-ac59-0546fcfe4708, ,PATROLLING,0
73,Strusina,NotSafe,2948cb11-7d0f-4a02-bc08-467ddf189164, ,PATROLLING,0
95,Strusina,NotSafe,ab9717bd-d07e-4d2c-a03d-d154a4b7f519, ,PATROLLING,0
95,Strusina,NotSafe,e28e545d-01d6-4fd4-8edb-49ee97787631, ,PATROLLING,0
96,Strusina,NotSafe,9678134a-4087-4844-8a9d-ee9d5c86a2cf, ,PATROLLING,0
97,Strusina,NotSafe,11d8d235-cfcc-4f99-b54a-130e7f52bd47, ,PATROLLING,0
98,Strusina,NotSafe,3e7f4379-fdac-4192-a2ce-02970877cd15, ,PATROLLING,0
99,Strusina,NotSafe,ca589f1e-dfc0-4829-bf57-f9f3a2e1963c, ,PATROLLING,0
100,Strusina,NotSafe,71926965-25ba-40c1-8b0c-fa98756b92ce, ,PATROLLING,0
100,Strusina,NotSafe,71512cfa-58b2-4810-a02e-b4427ca94ef5, ,PATROLLING,0
115,Strusina,NotSafe,fc6f6690-4dab-40cd-8eb9-e5ca47e2866d, ,PATROLLING,0
116,Strusina,NotSafe,4841ff05-9023-4fe7-864b-96713b7f2780, ,PATROLLING,0
116,Strusina,NotSafe,a9dd0208-87e9-4ed5-b2b0-455ed64cc14c, ,PATROLLING,0
116,Strusina,NotSafe,576ec886-f5f5-4754-9b43-aa22370c39b7, ,PATROLLING,0
125,Strusina,NotSafe,c2b4f7d0-e3ef-4f3b-90d7-1b76483551ab, ,PATROLLING,0
126,Strusina,NotSafe,f17b21dd-4bf9-4ae6-aa89-936bb8715021, ,PATROLLING,0
126,Strusina,NotSafe,0e4e36e2-751e-44c0-825a-d420b9bd16d0, ,PATROLLING,0
158,Strusina,NotSafe,8e139fc2-58d8-42e2-9108-c3281adff87a,PATROLLING,CALCULATING_PATH,0
