"simulationTime[s]","averageDistanceToReach[m]","averageTimeToReach[s]"
3600,3090.8539790455325,139.08842905704896
7200,3343.482742582888,150.45672341622998
10800,2127.849309535284,95.7532189290878
14405,4593.128788329628,206.69079547483324
18000,3263.5914476396238,146.86161514378307
21600,2982.090891327607,134.19409010974232
