"simulationTime[s]","incidentID","districtName","districtSafetyLevel","distanceOfSummonedPatrol[m]"
6598,1fbf275d-317a-4c50-b131-4202cb344ddc,Grabówka,RatherSafe,"234,8315072503186"
6814,b9f4ecac-deea-4c7e-b36c-f9fd5803f5bf,Strusina,NotSafe,"313,99528296525926"
6923,a54d85d3-f83e-4bef-b285-183d2905e2ef,Chyszów,RatherSafe,"2293,9525744143866"
6935,ab6da594-1c11-41c6-8ab9-f06823d38ded,Krzy¿,NotSafe,"988,9338406068541"
6969,f689fe34-56d8-4fcf-bfe8-b395d306df54,Legionów Henryka D¹browskiego,NotSafe,"767,1504401146107"
7024,e2247ea7-44e5-414f-bc23-b9e851491947,Starówka,RatherSafe,"797,7212313677239"
7090,d7ae1480-9e36-47dc-b884-5cb2c2af892e,Chyszów,RatherSafe,"1029,7897379004303"
7143,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"645,2740144106496"
7144,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"431,75085872999"
7145,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"1104,7371982673299"
7145,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"740,0523728036688"
7146,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"1055,9138761134782"
7146,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"155,71243015489244"
7147,2b4544a1-b262-4801-a766-563307d92022,Legionów Henryka D¹browskiego,NotSafe,"917,607890646038"
7160,6ab89428-d56a-414f-8cd9-9e8487f07a5d,Strusina,NotSafe,"768,5330519102869"
7337,cb8c0d40-da3a-4bef-a7e6-ecf63a1d953b,Rzêdzin,Safe,"589,7577639542288"
7445,d25a1489-b2c8-47c7-a614-a3bf5a1f2d44,Strusina,NotSafe,"531,2831958882807"
7583,b6503c7e-96ff-408c-93f3-624b822c9fbb,Krakowska,RatherSafe,"267,2010767012715"
7594,989b123b-b7ad-4ab9-9558-518d3bf076ce,Zielone,RatherSafe,"320,7181670983867"
7616,3e6c0332-9521-452c-a73a-c30eb5bc1891,Klikowa,RatherSafe,"552,9766215981631"
7627,e151e0c2-6b33-4921-ad1c-55f9fbba34f1,Strusina,NotSafe,"756,8959998134646"
7627,e151e0c2-6b33-4921-ad1c-55f9fbba34f1,Strusina,NotSafe,"1165,134670651625"
7628,e151e0c2-6b33-4921-ad1c-55f9fbba34f1,Strusina,NotSafe,"721,3150036435201"
7737,5ae54454-6f06-4f50-ad7c-b9d6f4733415,Zielone,RatherSafe,"1009,5855627801249"
7801,c63c7eb7-dfcf-40be-87e9-eaae54a157d3,Jasna,RatherSafe,"1006,7789126401134"
7844,7bae09bb-f410-48d6-81e2-55295393f89e,Chyszów,RatherSafe,"683,2220641174786"
8378,9404de31-22e6-4dc1-a81c-b4ee2e8c2f9b,Strusina,NotSafe,"1172,4575587078814"
8379,9404de31-22e6-4dc1-a81c-b4ee2e8c2f9b,Strusina,NotSafe,"755,1864452843735"
8379,9404de31-22e6-4dc1-a81c-b4ee2e8c2f9b,Strusina,NotSafe,"482,0979389250487"
8380,9404de31-22e6-4dc1-a81c-b4ee2e8c2f9b,Strusina,NotSafe,"748,9292242784808"
8487,f59d5d4e-6e56-433d-90d9-4e4d587ff747,Grabówka,RatherSafe,"133,16788343288533"
8722,211640b6-3da4-4f9e-ac29-ff29144acf72,Jasna,RatherSafe,"866,1419932770789"
8797,a57a0169-1a86-45c8-9b4c-e173687106cc,Piaskówka,Safe,"1116,915362365634"
8874,7b843ea0-4c13-41a6-8c2c-8c4afae9be5b,Moœcice,RatherSafe,"1075,8266594907245"
9346,7496dd0f-ca6a-469b-b4c8-ea7396ab31a7,Westerplatte,RatherSafe,"898,8848642884878"
9411,a817f084-d588-4ef5-b528-e43ba00e7687,Jasna,RatherSafe,"834,7695556145106"
9701,32997460-0767-44f1-ab03-6b404e9e05cc,Klikowa,RatherSafe,"372,17792476049914"
9744,97284999-0bbc-4c31-92b4-5d9f263815fe,Piaskówka,Safe,"1117,2357189042589"
9766,2ed2b747-fa99-4544-9e68-a083392d614a,Strusina,NotSafe,"486,9149178803105"
9798,8ed62306-5691-4e49-b56f-9b2459b8d972,Westerplatte,RatherSafe,"696,5319382769144"
9798,8ed62306-5691-4e49-b56f-9b2459b8d972,Westerplatte,RatherSafe,"3208,7474591443947"
9799,8ed62306-5691-4e49-b56f-9b2459b8d972,Westerplatte,RatherSafe,"2655,14974758506"
10236,07f50686-19cc-4db2-b444-72dbb4822423,Klikowa,RatherSafe,"621,7973772738135"
10912,f6a6b82a-7620-4dcb-b3fc-c5738ed9690d,Jasna,RatherSafe,"501,51195371328015"
10923,6c6a600f-38c2-41de-8c6d-c502cc44cd9b,Koszyce,RatherSafe,"827,8776111972591"
11277,c80389b4-4694-44bf-a4a9-25b6bfb2b910,Zielone,RatherSafe,"1956,0286270198442"
11447,733987df-7b76-49d0-a221-06ba66137167,Krzy¿,NotSafe,"1301,6391812535378"
11515,3d864e58-f9d2-42a5-85a3-f472903ae930,Jasna,RatherSafe,"1105,3644187418506"
11743,88abd57f-a3e8-4f4a-994b-82d7c53c53ba,Legionów Henryka D¹browskiego,NotSafe,"646,7036739135522"
11990,dadd1e8a-59ed-4611-8e20-f2fb1c5f9d4d,Grabówka,RatherSafe,"543,6543942695466"
12054,f5a5a972-ccde-4b5d-881a-700dac52d6af,Westerplatte,RatherSafe,"621,8696411960087"
12249,1fdb09e8-0b7d-4550-b969-335a40650671,Krzy¿,NotSafe,"795,7143121934399"
12336,b5b1f95f-fae8-4c52-a06d-599f63cec2ff,Moœcice,RatherSafe,"1135,226397959138"
12580,a983a055-7e60-4554-ba29-d7e81484af1a,Legionów Henryka D¹browskiego,NotSafe,"832,218858381066"
12644,e2e74c2e-355a-4783-89a9-43edd6c1c14f,Legionów Henryka D¹browskiego,NotSafe,"883,3755851073773"
12644,e2e74c2e-355a-4783-89a9-43edd6c1c14f,Legionów Henryka D¹browskiego,NotSafe,"1049,423859747039"
12645,e2e74c2e-355a-4783-89a9-43edd6c1c14f,Legionów Henryka D¹browskiego,NotSafe,"1698,418750524712"
12645,e2e74c2e-355a-4783-89a9-43edd6c1c14f,Legionów Henryka D¹browskiego,NotSafe,"2027,8866193831623"
12646,e2e74c2e-355a-4783-89a9-43edd6c1c14f,Legionów Henryka D¹browskiego,NotSafe,"1990,0699522187767"
12646,e2e74c2e-355a-4783-89a9-43edd6c1c14f,Legionów Henryka D¹browskiego,NotSafe,"2236,1868953604057"
12762,81d52757-8047-4431-aead-dc9528e94d3d,Moœcice,RatherSafe,"920,2488000827373"
12763,81d52757-8047-4431-aead-dc9528e94d3d,Moœcice,RatherSafe,"1270,2439934428771"
12764,81d52757-8047-4431-aead-dc9528e94d3d,Moœcice,RatherSafe,"1489,158581029677"
12764,81d52757-8047-4431-aead-dc9528e94d3d,Moœcice,RatherSafe,"1599,729855607512"
13035,8b66a068-15c4-48f1-8b90-51a0222b7518,Krzy¿,NotSafe,"2179,962270630386"
13153,a1197591-93f8-436c-9382-66b618d02470,Grabówka,RatherSafe,"956,2666044032034"
13186,fcbbf858-0077-40cf-830a-4bf1704cad46,Krakowska,RatherSafe,"1056,7228023164207"
13526,0f35fedf-92e7-4aaa-bb67-ad9ddf0da17e,Jasna,RatherSafe,"1025,086058331488"
13538,23c8f6cb-b8a5-4056-b2bf-ad61b289d06f,Starówka,RatherSafe,"764,3049401282368"
13591,3319848a-9164-4a96-9db2-34df3239f0df,Klikowa,RatherSafe,"899,4172544078324"
13645,14d809a2-1fdb-45cc-a9cc-452f33adbbc0,Legionów Henryka D¹browskiego,NotSafe,"866,5504040534346"
13645,14d809a2-1fdb-45cc-a9cc-452f33adbbc0,Legionów Henryka D¹browskiego,NotSafe,"1726,6286293332587"
13646,14d809a2-1fdb-45cc-a9cc-452f33adbbc0,Legionów Henryka D¹browskiego,NotSafe,"2236,8411893986668"
13647,14d809a2-1fdb-45cc-a9cc-452f33adbbc0,Legionów Henryka D¹browskiego,NotSafe,"1552,419837133493"
13647,14d809a2-1fdb-45cc-a9cc-452f33adbbc0,Legionów Henryka D¹browskiego,NotSafe,"1584,796118976983"
13758,b4a2a8b5-436b-46c7-a339-761f3812cd54,Koszyce,RatherSafe,"828,6439067459029"
13905,88acf166-5b19-41d5-9a2e-f8a2ac0346a0,Klikowa,RatherSafe,"2384,164564652491"
13916,7f12f745-1cd9-475c-9903-204c50b5c3e2,Westerplatte,RatherSafe,"859,7027057621598"
14034,25223f8b-5847-4139-a6c8-8127f0b18d87,Rzêdzin,Safe,"1164,7925742636205"
14098,21fae29b-7eaf-4403-839a-284023540b74,Grabówka,RatherSafe,"1114,5737402778611"
14131,b749c836-5b12-4015-bb56-5be73f21b53a,Legionów Henryka D¹browskiego,NotSafe,"1075,5268887728303"
14164,73d68f4e-4280-4884-bc5c-51f1f286e84a,Legionów Henryka D¹browskiego,NotSafe,"929,6891517890323"
14386,2c5ad591-23ee-4183-bbe6-0dfe36d1ded0,Jasna,RatherSafe,"860,5820806427367"
14692,1cf6efe6-c9e6-479a-a570-9504320f4a01,Strusina,NotSafe,"606,4916248646927"
14725,32739299-a6dd-46b9-8f2e-4a01a6977857,Piaskówka,Safe,"1696,1549548173896"
14789,fbcf3679-b2a1-41da-a809-2ac31bb18187,Jasna,RatherSafe,"454,00703015672957"
14906,d5051322-1452-4c91-959d-c243f32bb649,Legionów Henryka D¹browskiego,NotSafe,"2330,0222223818446"
15012,e58351b1-2b21-4333-88d6-bd86e5e7e179,Grabówka,RatherSafe,"150,2124259312672"
15201,bd7a0b4c-416e-4010-8681-e86cf96835b0,Koszyce,RatherSafe,"450,714457898185"
15327,8e87ef72-21f3-424f-ab1c-cabbc0f2e30f,Strusina,NotSafe,"582,4361637581942"
15403,155a69bd-e1eb-403b-a84e-f9c912bb7128,Krzy¿,NotSafe,"2397,777762244956"
15670,466e3e50-f0d3-4982-b85f-08ac83ec5b90,Westerplatte,RatherSafe,"568,3120777981393"
15883,2bc24c32-5c76-4a66-81ac-8a83582b1cf6,Strusina,NotSafe,"1144,3611485652868"
16013,a311e959-f456-4580-b302-4db3b31eccb5,Westerplatte,RatherSafe,"820,6867739199922"
16025,854f5a04-5da6-4e96-9e2d-3a76bb0f3497,Legionów Henryka D¹browskiego,NotSafe,"973,3178516330742"
16088,cd0345b8-bd8c-4fe4-a539-37d3533678a0,Grabówka,RatherSafe,"1174,8439874002236"
16111,6a6e27bc-3b37-4fa2-92da-d97fd4076b28,Chyszów,RatherSafe,"1660,431406902229"
16218,c6e4e67a-bb1c-422b-9363-29d5ea70e0b2,Krzy¿,NotSafe,"871,2861620956262"
16367,1f8165a8-e19b-40ee-81fd-d472199a8fb0,Legionów Henryka D¹browskiego,NotSafe,"941,803788495287"
16514,ad4c105f-35d7-409a-9e29-8fd5949fcbaa,Klikowa,RatherSafe,"841,951965697021"
16526,bb19470e-db69-4ff6-8763-704c3afa9803,Koszyce,RatherSafe,"1086,2379917462406"
16801,f0d2bf15-52d9-4c58-8f3c-bb7f8b5c1a90,Gumniska-Zab³ocie,RatherSafe,"1434,6292069196404"
17001,44369622-7ebc-4e73-8e39-57cb12ccfd19,Krzy¿,NotSafe,"692,6738996597552"
17312,66936af7-8b3e-4402-be6c-6fe3d7022f5c,Legionów Henryka D¹browskiego,NotSafe,"855,9370814271512"
17355,d6a3d8d3-7e10-4b81-a715-aee0b46166ef,Gumniska-Zab³ocie,RatherSafe,"711,3608204174539"
17410,cc12b33e-e6de-4cd2-b60d-ffb6acfc6f0e,Grabówka,RatherSafe,"855,3349667613504"
17455,a042cb90-fc6a-449d-97b0-c68cc7e3fa76,Zielone,RatherSafe,"860,9397282071667"
17478,9fb78e77-291e-4347-9103-201b77873689,Starówka,RatherSafe,"1184,0973759323733"
17606,87d9a396-0049-4d33-9915-c7984c8d98dd,Klikowa,RatherSafe,"2175,1832445387176"
17745,55cbaf7d-b700-47f0-8380-3b03c1e7a98f,Starówka,RatherSafe,"947,4056266849627"
18352,7c7337c9-24f3-4ec1-9fa0-30b3c7f81287,Jasna,RatherSafe,"1067,5968257711745"
18438,fb847ca0-8dbf-461d-be7e-36ba468abc65,Grabówka,RatherSafe,"1085,053515838048"
18557,ce02a35c-d437-4936-9f7a-b0d17a8176dd,Grabówka,RatherSafe,"46,28730156817798"
18728,e4a63b99-f816-4b9d-a60a-2faf71d47d01,Zielone,RatherSafe,"951,3689263332008"
19009,5e38d762-157d-41be-a5fa-6e47caeb7fff,Strusina,NotSafe,"124,48696980695092"
19041,80e5b461-a5ee-44ae-97a1-5ae7d940cdd3,Strusina,NotSafe,"753,4146245793207"
19192,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"890,4708068461081"
19192,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"267,324464076034"
19204,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"2057,926060032462"
19204,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"2097,9501830228314"
19205,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"1322,852995065511"
19205,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"1545,9448090882004"
19206,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"1534,1275839121342"
19206,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"2340,6734223438484"
19207,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"1745,234426750368"
19208,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"1857,6348488235503"
19208,8413ebf3-fa0a-4041-9218-4eec7c43fdf3,Zielone,RatherSafe,"2013,4726613042421"
19625,a6c67722-43e6-41f9-8af4-dd08d261d819,Chyszów,RatherSafe,"798,8127424005523"
19820,64ee21eb-f302-4f5d-b8bd-3141e6be4194,Koszyce,RatherSafe,"669,516028243355"
19909,5b2c53f6-545b-48ad-96a1-f4ce66f00a94,Chyszów,RatherSafe,"785,4056032960264"
20206,4027043a-d687-4a63-bd77-abb6d9746e71,Starówka,RatherSafe,"622,8752960621908"
20742,df201fb1-26fb-4861-845b-a461012e0a71,Zielone,RatherSafe,"340,2113514089684"
20807,91f9f3f3-bf48-42fb-bc31-f039e9aa6ab3,Jasna,RatherSafe,"1071,2466771349973"
20859,c150d1c9-dda3-4041-9d32-0aaba982e221,Strusina,NotSafe,"770,6684448027913"
21379,3a841a41-c41a-4be2-97c3-874c98c76a75,Starówka,RatherSafe,"893,6316331502261"
21593,816ec934-c6f8-4bb6-82ba-75a869d01d1b,Westerplatte,RatherSafe,"2125,600734404276"
21605,f4b7e26e-4041-4f2a-84e6-158a9ac378ea,Legionów Henryka D¹browskiego,NotSafe,"1859,231758561207"
21851,ec373945-c0d4-4c49-b3ad-daf4a51da3eb,Krzy¿,NotSafe,"409,54092597941917"
21968,d07fe53f-1c4e-40df-b35d-95de101f3f5e,Westerplatte,RatherSafe,"157,45285244875564"
22003,f7ae4985-6805-4b61-a069-22333488d3ea,Gumniska-Zab³ocie,RatherSafe,"467,0748769932231"
22088,a68b88db-a575-4507-941f-4678bef0b38c,Zielone,RatherSafe,"749,8601573087319"
22089,f213b8b3-c188-408b-9deb-bf83c1bac78c,Jasna,RatherSafe,"1150,4776778960925"
22347,9781629a-ef98-4bb7-b66d-ada908651356,Moœcice,RatherSafe,"2400,6122302574036"
22456,29a152a5-a91d-4d40-9599-614375d4701d,Zielone,RatherSafe,"608,058050607576"
22467,dd75a4c2-d7f4-4739-92a6-36f076229a68,Krakowska,RatherSafe,"203,61957761044326"
22597,f980fca1-016a-49d0-b671-b3dcb2e5b8ad,Klikowa,RatherSafe,"60,06302187990921"
22877,adf9f7e4-71a0-4da5-9a9d-db6d3ea51e3b,Krzy¿,NotSafe,"1195,4139875066571"
22951,255eed47-22cf-4369-b835-d1a41fe8b7fc,Klikowa,RatherSafe,"1336,0914372386765"
23102,04bb6bd1-a6b4-4e61-b796-f4f7a4aa4312,Gumniska-Zab³ocie,RatherSafe,"649,137802855783"
23272,647973b8-14a7-451e-9e4f-60b86755263a,Gumniska-Zab³ocie,RatherSafe,"876,5534860311767"
23452,12f426e8-a840-48cf-bc77-c36ec94c2713,Krzy¿,NotSafe,"813,0689140677051"
23453,12f426e8-a840-48cf-bc77-c36ec94c2713,Krzy¿,NotSafe,"2194,6631360675046"
23453,12f426e8-a840-48cf-bc77-c36ec94c2713,Krzy¿,NotSafe,"1581,9628053724934"
23454,12f426e8-a840-48cf-bc77-c36ec94c2713,Krzy¿,NotSafe,"1456,7644507343116"
23454,12f426e8-a840-48cf-bc77-c36ec94c2713,Krzy¿,NotSafe,"1641,4909478564637"
23455,12f426e8-a840-48cf-bc77-c36ec94c2713,Krzy¿,NotSafe,"1822,6264537441984"
23521,eaec9dcb-1598-46e1-ba15-e2a7498f94a5,Krakowska,RatherSafe,"1010,2464049287727"
23533,db73e40a-4e11-47ba-96dd-2addb5aeb40e,Krzy¿,NotSafe,"542,595854935982"
23698,79ca3176-e840-4374-be04-9d9382db8b1f,Jasna,RatherSafe,"579,8710484082086"
23808,84f6564f-b07e-43fd-aca7-561b17535767,Gumniska-Zab³ocie,RatherSafe,"1156,2581154465713"
23809,84f6564f-b07e-43fd-aca7-561b17535767,Gumniska-Zab³ocie,RatherSafe,"1148,9744035376139"
23809,84f6564f-b07e-43fd-aca7-561b17535767,Gumniska-Zab³ocie,RatherSafe,"971,4648225428775"
23810,84f6564f-b07e-43fd-aca7-561b17535767,Gumniska-Zab³ocie,RatherSafe,"680,2193316629222"
24252,4649a5cf-1fef-410e-ad0f-897125ee83a3,Krzy¿,NotSafe,"514,4305128775135"
24306,acbf281b-894b-4431-b91f-508a14646407,Krakowska,RatherSafe,"885,2199123003946"
24573,810f5ace-9470-41a9-bb2e-c03309d7dad7,Legionów Henryka D¹browskiego,NotSafe,"807,534694334099"
24917,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"1142,042672762968"
24918,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"311,40004002612955"
24918,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"744,6778106792613"
24919,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"968,0074641517086"
24920,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"384,442001800781"
24920,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"922,5307602252157"
24921,e6bb2c3d-5a2e-4a4e-801b-db465f17ab5b,Krzy¿,NotSafe,"201,8545662503146"
25117,07a95063-e36b-4f67-b225-bcf9e45e4964,Moœcice,RatherSafe,"455,0897868695647"
25214,332b8915-ae9b-44e9-bb20-c2765bd596b5,Zielone,RatherSafe,"909,0052165638364"
25333,32ec3082-2db3-4f9e-8727-18262fe342a9,Rzêdzin,Safe,"816,2631769978146"
25377,761a3132-720f-449f-8a30-62a74300ab61,Klikowa,RatherSafe,"2951,9798738634104"
25824,3606dd62-ec3a-43f2-bed4-30f96263600e,Moœcice,RatherSafe,"984,9090055967632"
25899,ea813c96-46ee-4374-9772-7bf744a2cd12,Klikowa,RatherSafe,"573,6601194376909"
26019,6ed5ed6c-e052-4af0-9e03-3793002a5610,Zielone,RatherSafe,"1539,669484765315"
26249,6af436bb-e1c4-4bf6-a60b-53e90718f905,Koszyce,RatherSafe,"1161,0368197269947"
26271,a738abb8-1178-490a-8695-cc15ad0945e3,Chyszów,RatherSafe,"1557,0525797399503"
26404,940e4c2a-4c4f-41d8-a699-f3aa0f616d18,Piaskówka,Safe,"1187,425425675472"
26507,9e9a45c2-bef2-4034-9b1f-a7179aa1d62b,Chyszów,RatherSafe,"1673,5676437622917"
26761,ce0c7a0c-9ecd-4ee7-b42c-1c72361c388d,Krzy¿,NotSafe,"196,30668706717495"
26848,fbfe0f3c-43ab-41b9-9685-64ee1376a58d,Legionów Henryka D¹browskiego,NotSafe,"642,5601216777272"
27054,2353508d-b933-4ba5-9a36-3af252d65217,Chyszów,RatherSafe,"313,3334482231513"
27375,c719fef7-9f2e-4095-a7ca-87ef99d3b2e4,Jasna,RatherSafe,"760,3459405415744"
27471,5d20a557-b232-4ff6-a5b5-fee325adcfb7,Koszyce,RatherSafe,"366,1149522520965"
27540,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"1320,2476151946644"
27540,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"2095,78932547767"
27541,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"1730,4001144917852"
27541,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"1980,9200919369573"
27542,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"1831,3446044834782"
27542,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"2381,827449878251"
27542,f724972e-62c0-4f12-be67-931b1df93897,Chyszów,RatherSafe,"2262,739779424514"
27567,2a64a6e0-87dd-4932-b494-111389ac2607,Krzy¿,NotSafe,"254,74480498452462"
27690,b9dbc40c-f55e-4eb4-8949-e10b03e1b068,Krzy¿,NotSafe,"1180,5170726934252"
27927,92e41ece-24b9-40a2-bea0-7f9ab1119dbc,Strusina,NotSafe,"773,0426425283567"
27961,e7ede8c5-1abd-4e3f-9603-9bb28aa501dc,Westerplatte,RatherSafe,"2396,237657795018"
27973,4b251c6f-0e73-452c-b223-8863f5dd84a3,Koszyce,RatherSafe,"827,277769668763"
